id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude,cases,date
PEAPU030216,Peru,Apurimac,Andahuaylas,Talavera,District,3,APU,604,PE-APU,PER,PE,"Talavera, Andahuaylas, Apurimac, Peru",-73.453026,-13.627503,0,2020-01-15
PEAPU030217,Peru,Apurimac,Andahuaylas,Tumay Huaraca,District,3,APU,604,PE-APU,PER,PE,"Tumay Huaraca, Andahuaylas, Apurimac, Peru",-73.458199,-13.969235,0,2020-01-15
PEAPU030218,Peru,Apurimac,Andahuaylas,Turpo,District,3,APU,604,PE-APU,PER,PE,"Turpo, Andahuaylas, Apurimac, Peru",-73.472206,-13.790595,0,2020-01-15
PEAPU030219,Peru,Apurimac,Andahuaylas,Kaquiabamba,District,3,APU,604,PE-APU,PER,PE,"Kaquiabamba, Andahuaylas, Apurimac, Peru",-73.279404,-13.511546,0,2020-01-15
PEAPU030220,Peru,Apurimac,Andahuaylas,Jose Maria Arguedas,District,3,APU,604,PE-APU,PER,PE,"Jose Maria Arguedas, Andahuaylas, Apurimac, Peru",-73.323952,-13.809427,0,2020-01-15
PEAPU030301,Peru,Apurimac,Antabamba,Antabamba,District,3,APU,604,PE-APU,PER,PE,"Antabamba, Antabamba, Apurimac, Peru",-72.750122,-14.517997,0,2020-01-15
PEAPU030302,Peru,Apurimac,Antabamba,El Oro,District,3,APU,604,PE-APU,PER,PE,"El Oro, Antabamba, Apurimac, Peru",-73.035217,-14.157808,0,2020-01-15
PEAPU030303,Peru,Apurimac,Antabamba,Huaquirca,District,3,APU,604,PE-APU,PER,PE,"Huaquirca, Antabamba, Apurimac, Peru",-72.78669,-14.340271,0,2020-01-15
PEAPU030304,Peru,Apurimac,Antabamba,Juan Espinoza Medrano,District,3,APU,604,PE-APU,PER,PE,"Juan Espinoza Medrano, Antabamba, Apurimac, Peru",-72.908386,-14.558611,0,2020-01-15
PEAPU030305,Peru,Apurimac,Antabamba,Oropesa,District,3,APU,604,PE-APU,PER,PE,"Oropesa, Antabamba, Apurimac, Peru",-72.523125,-14.435992,0,2020-01-15
PEAPU030306,Peru,Apurimac,Antabamba,Pachaconas,District,3,APU,604,PE-APU,PER,PE,"Pachaconas, Antabamba, Apurimac, Peru",-72.979118,-14.219006,0,2020-01-15
PEAPU030307,Peru,Apurimac,Antabamba,Sabaino,District,3,APU,604,PE-APU,PER,PE,"Sabaino, Antabamba, Apurimac, Peru",-72.980156,-14.322972,0,2020-01-15
PEAPU030401,Peru,Apurimac,Aymaraes,Chalhuanca,District,3,APU,604,PE-APU,PER,PE,"Chalhuanca, Aymaraes, Apurimac, Peru",-73.229286,-14.294255,0,2020-01-15
PEAPU030402,Peru,Apurimac,Aymaraes,Capaya,District,3,APU,604,PE-APU,PER,PE,"Capaya, Aymaraes, Apurimac, Peru",-73.353851,-14.1156,0,2020-01-15
PEAPU030403,Peru,Apurimac,Aymaraes,Caraybamba,District,3,APU,604,PE-APU,PER,PE,"Caraybamba, Aymaraes, Apurimac, Peru",-73.094505,-14.419368,0,2020-01-15
PEAPU030404,Peru,Apurimac,Aymaraes,Chapimarca,District,3,APU,604,PE-APU,PER,PE,"Chapimarca, Aymaraes, Apurimac, Peru",-73.086777,-14.007809,0,2020-01-15
PEAPU030405,Peru,Apurimac,Aymaraes,Colcabamba,District,3,APU,604,PE-APU,PER,PE,"Colcabamba, Aymaraes, Apurimac, Peru",-73.25827,-13.976917,0,2020-01-15
PEAPU030406,Peru,Apurimac,Aymaraes,Cotaruse,District,3,APU,604,PE-APU,PER,PE,"Cotaruse, Aymaraes, Apurimac, Peru",-73.295174,-14.58892,0,2020-01-15
PEAPU030407,Peru,Apurimac,Aymaraes,Ihuayllo,District,3,APU,604,PE-APU,PER,PE,"Ihuayllo, Aymaraes, Apurimac, Peru",-73.244034,-14.097938,0,2020-01-15
PEAPU030408,Peru,Apurimac,Aymaraes,Justo Apu Sahuaraura,District,3,APU,604,PE-APU,PER,PE,"Justo Apu Sahuaraura, Aymaraes, Apurimac, Peru",-73.197815,-14.130439,0,2020-01-15
PEAPU030409,Peru,Apurimac,Aymaraes,Lucre,District,3,APU,604,PE-APU,PER,PE,"Lucre, Aymaraes, Apurimac, Peru",-73.245453,-13.915877,0,2020-01-15
PEAPU030410,Peru,Apurimac,Aymaraes,Pocohuanca,District,3,APU,604,PE-APU,PER,PE,"Pocohuanca, Aymaraes, Apurimac, Peru",-73.087677,-14.224011,0,2020-01-15
PEAPU030411,Peru,Apurimac,Aymaraes,San Juan De Chacna,District,3,APU,604,PE-APU,PER,PE,"San Juan De Chacna, Aymaraes, Apurimac, Peru",-73.193817,-13.884988,0,2020-01-15
PEAPU030412,Peru,Apurimac,Aymaraes,Sanayca,District,3,APU,604,PE-APU,PER,PE,"Sanayca, Aymaraes, Apurimac, Peru",-73.358269,-14.332566,0,2020-01-15
PEAPU030413,Peru,Apurimac,Aymaraes,Soraya,District,3,APU,604,PE-APU,PER,PE,"Soraya, Aymaraes, Apurimac, Peru",-73.284004,-14.170751,0,2020-01-15
PEAPU030414,Peru,Apurimac,Aymaraes,Tapairihua,District,3,APU,604,PE-APU,PER,PE,"Tapairihua, Aymaraes, Apurimac, Peru",-73.117935,-14.10562,0,2020-01-15
PEAPU030415,Peru,Apurimac,Aymaraes,Tintay,District,3,APU,604,PE-APU,PER,PE,"Tintay, Aymaraes, Apurimac, Peru",-73.134483,-13.903498,0,2020-01-15
