id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude
PELOR160702,Peru,Loreto,Datem Del Maranon,Cahuapanas,District,3,LOR,604,PE-LOR,PER,PE,"Cahuapanas, Datem Del Maranon, Loreto, Peru",-76.855728,-5.240098
PELOR160703,Peru,Loreto,Datem Del Maranon,Manseriche,District,3,LOR,604,PE-LOR,PER,PE,"Manseriche, Datem Del Maranon, Loreto, Peru",-77.518509,-4.7275963
PELOR160704,Peru,Loreto,Datem Del Maranon,Morona,District,3,LOR,604,PE-LOR,PER,PE,"Morona, Datem Del Maranon, Loreto, Peru",-77.373466,-3.6791224
PELOR160705,Peru,Loreto,Datem Del Maranon,Pastaza,District,3,LOR,604,PE-LOR,PER,PE,"Pastaza, Datem Del Maranon, Loreto, Peru",-76.637741,-4.276608
PELOR160301,Peru,Loreto,Loreto,Nauta,District,3,LOR,604,PE-LOR,PER,PE,"Nauta, Loreto, Loreto, Peru",-74.114204,-4.4427176
PELOR160302,Peru,Loreto,Loreto,Parinari,District,3,LOR,604,PE-LOR,PER,PE,"Parinari, Loreto, Loreto, Peru",-74.863564,-5.0389457
PELOR160303,Peru,Loreto,Loreto,Tigre,District,3,LOR,604,PE-LOR,PER,PE,"Tigre, Loreto, Loreto, Peru",-75.264854,-2.9437311
PELOR160304,Peru,Loreto,Loreto,Trompeteros,District,3,LOR,604,PE-LOR,PER,PE,"Trompeteros, Loreto, Loreto, Peru",-75.836876,-3.1963234
PELOR160305,Peru,Loreto,Loreto,Urarinas,District,3,LOR,604,PE-LOR,PER,PE,"Urarinas, Loreto, Loreto, Peru",-75.484665,-4.2749219
PELOR160402,Peru,Loreto,Mariscal Ramon Castilla,Pebas,District,3,LOR,604,PE-LOR,PER,PE,"Pebas, Mariscal Ramon Castilla, Loreto, Peru",-71.964676,-3.4327118
PELOR160401,Peru,Loreto,Mariscal Ramon Castilla,Ramon Castilla,District,3,LOR,604,PE-LOR,PER,PE,"Ramon Castilla, Mariscal Ramon Castilla, Loreto, Peru",-70.836136,-3.6774967
PELOR160404,Peru,Loreto,Mariscal Ramon Castilla,San Pablo,District,3,LOR,604,PE-LOR,PER,PE,"San Pablo, Mariscal Ramon Castilla, Loreto, Peru",-71.338966,-3.8667583
PELOR160403,Peru,Loreto,Mariscal Ramon Castilla,Yavari,District,3,LOR,604,PE-LOR,PER,PE,"Yavari, Mariscal Ramon Castilla, Loreto, Peru",-72.033112,-4.4774632
PELOR160102,Peru,Loreto,Maynas,Alto Nanay,District,3,LOR,604,PE-LOR,PER,PE,"Alto Nanay, Maynas, Loreto, Peru",-74.285522,-3.3616393
PELOR160112,Peru,Loreto,Maynas,Belen,District,3,LOR,604,PE-LOR,PER,PE,"Belen, Maynas, Loreto, Peru",-73.211998,-3.811564
PELOR160103,Peru,Loreto,Maynas,Fernando Lores,District,3,LOR,604,PE-LOR,PER,PE,"Fernando Lores, Maynas, Loreto, Peru",-73.114815,-4.2791247
PELOR160104,Peru,Loreto,Maynas,Indiana,District,3,LOR,604,PE-LOR,PER,PE,"Indiana, Maynas, Loreto, Peru",-72.856331,-3.829159
PELOR160101,Peru,Loreto,Maynas,Iquitos,District,3,LOR,604,PE-LOR,PER,PE,"Iquitos, Maynas, Loreto, Peru",-73.432838,-3.7823021
PELOR160105,Peru,Loreto,Maynas,Las Amazonas,District,3,LOR,604,PE-LOR,PER,PE,"Las Amazonas, Maynas, Loreto, Peru",-72.528946,-3.5682259
PELOR160106,Peru,Loreto,Maynas,Mazan,District,3,LOR,604,PE-LOR,PER,PE,"Mazan, Maynas, Loreto, Peru",-73.752151,-2.9937191
PELOR160107,Peru,Loreto,Maynas,Napo,District,3,LOR,604,PE-LOR,PER,PE,"Napo, Maynas, Loreto, Peru",-74.407112,-2.0991287
PELOR160108,Peru,Loreto,Maynas,Punchana,District,3,LOR,604,PE-LOR,PER,PE,"Punchana, Maynas, Loreto, Peru",-73.454445,-3.5386755
PELOR160113,Peru,Loreto,Maynas,San Juan Bautista,District,3,LOR,604,PE-LOR,PER,PE,"San Juan Bautista, Maynas, Loreto, Peru",-73.665901,-4.149065
PELOR160110,Peru,Loreto,Maynas,Torres Causana,District,3,LOR,604,PE-LOR,PER,PE,"Torres Causana, Maynas, Loreto, Peru",-74.892731,-1.3891474
PELOR160801,Peru,Loreto,Putumayo,Putumayo,District,3,LOR,604,PE-LOR,PER,PE,"Putumayo, Putumayo, Loreto, Peru",-72.783905,-2.4687715
PELOR160802,Peru,Loreto,Putumayo,Rosa Panduro,District,3,LOR,604,PE-LOR,PER,PE,"Rosa Panduro, Putumayo, Loreto, Peru",-73.865723,-1.5584137
PELOR160803,Peru,Loreto,Putumayo,Teniente Manuel Clavero,District,3,LOR,604,PE-LOR,PER,PE,"Teniente Manuel Clavero, Putumayo, Loreto, Peru",-74.7313,-.65565163
PELOR160804,Peru,Loreto,Putumayo,Yaguas,District,3,LOR,604,PE-LOR,PER,PE,"Yaguas, Putumayo, Loreto, Peru",-71.013206,-2.8043313
PELOR160502,Peru,Loreto,Requena,Alto Tapiche,District,3,LOR,604,PE-LOR,PER,PE,"Alto Tapiche, Requena, Loreto, Peru",-74.189438,-6.8183393
PELOR160503,Peru,Loreto,Requena,Capelo,District,3,LOR,604,PE-LOR,PER,PE,"Capelo, Requena, Loreto, Peru",-74.126923,-5.3663735
PELOR160504,Peru,Loreto,Requena,Emilio San Martin,District,3,LOR,604,PE-LOR,PER,PE,"Emilio San Martin, Requena, Loreto, Peru",-74.454048,-6.2013755
PELOR160510,Peru,Loreto,Requena,Jenaro Herrera,District,3,LOR,604,PE-LOR,PER,PE,"Jenaro Herrera, Requena, Loreto, Peru",-73.698349,-4.996171
PELOR160505,Peru,Loreto,Requena,Maquia,District,3,LOR,604,PE-LOR,PER,PE,"Maquia, Requena, Loreto, Peru",-74.729507,-6.3853326
PELOR160506,Peru,Loreto,Requena,Puinahua,District,3,LOR,604,PE-LOR,PER,PE,"Puinahua, Requena, Loreto, Peru",-74.886414,-5.6447554
PELOR160501,Peru,Loreto,Requena,Requena,District,3,LOR,604,PE-LOR,PER,PE,"Requena, Requena, Loreto, Peru",-73.882347,-5.3282409
PELOR160507,Peru,Loreto,Requena,Saquena,District,3,LOR,604,PE-LOR,PER,PE,"Saquena, Requena, Loreto, Peru",-73.405098,-4.7979388
PELOR160509,Peru,Loreto,Requena,Tapiche,District,3,LOR,604,PE-LOR,PER,PE,"Tapiche, Requena, Loreto, Peru",-73.993546,-5.9920316
PELOR160511,Peru,Loreto,Requena,Yaquerana,District,3,LOR,604,PE-LOR,PER,PE,"Yaquerana, Requena, Loreto, Peru",-73.344437,-5.7517128
PELOR160601,Peru,Loreto,Ucayali,Contamana,District,3,LOR,604,PE-LOR,PER,PE,"Contamana, Ucayali, Loreto, Peru",-75.34938,-7.7811246
PELOR160602,Peru,Loreto,Ucayali,Inahuaya,District,3,LOR,604,PE-LOR,PER,PE,"Inahuaya, Ucayali, Loreto, Peru",-75.299828,-7.0408897
PELOR160603,Peru,Loreto,Ucayali,Padre Marquez,District,3,LOR,604,PE-LOR,PER,PE,"Padre Marquez, Ucayali, Loreto, Peru",-74.914314,-7.8794036
PELOR160604,Peru,Loreto,Ucayali,Pampa Hermosa,District,3,LOR,604,PE-LOR,PER,PE,"Pampa Hermosa, Ucayali, Loreto, Peru",-75.769707,-7.3026023
PELOR160605,Peru,Loreto,Ucayali,Sarayacu,District,3,LOR,604,PE-LOR,PER,PE,"Sarayacu, Ucayali, Loreto, Peru",-75.185905,-6.3905978
PELOR160606,Peru,Loreto,Ucayali,Vargas Guerra,District,3,LOR,604,PE-LOR,PER,PE,"Vargas Guerra, Ucayali, Loreto, Peru",-75.094315,-6.9319301
PEMDD170202,Peru,Madre De Dios,Manu,Fitzcarrald,District,3,MDD,604,PE-MDD,PER,PE,"Fitzcarrald, Manu, Madre De Dios, Peru",-71.634666,-11.850405
PEMDD170204,Peru,Madre De Dios,Manu,Huepetuhe,District,3,MDD,604,PE-MDD,PER,PE,"Huepetuhe, Manu, Madre De Dios, Peru",-70.652077,-13.00315
PEMDD170203,Peru,Madre De Dios,Manu,Madre De Dios,District,3,MDD,604,PE-MDD,PER,PE,"Madre De Dios, Manu, Madre De Dios, Peru",-70.675369,-12.629543
PEMDD170201,Peru,Madre De Dios,Manu,Manu,District,3,MDD,604,PE-MDD,PER,PE,"Manu, Manu, Madre De Dios, Peru",-71.518364,-12.362005
PEMDD170302,Peru,Madre De Dios,Tahuamanu,Iberia,District,3,MDD,604,PE-MDD,PER,PE,"Iberia, Tahuamanu, Madre De Dios, Peru",-69.679276,-11.435094
PEMDD170301,Peru,Madre De Dios,Tahuamanu,Inapari,District,3,MDD,604,PE-MDD,PER,PE,"Inapari, Tahuamanu, Madre De Dios, Peru",-70.64991,-10.965199
PEMDD170303,Peru,Madre De Dios,Tahuamanu,Tahuamanu,District,3,MDD,604,PE-MDD,PER,PE,"Tahuamanu, Tahuamanu, Madre De Dios, Peru",-69.531998,-11.679631
PEMDD170102,Peru,Madre De Dios,Tambopata,Inambari,District,3,MDD,604,PE-MDD,PER,PE,"Inambari, Tambopata, Madre De Dios, Peru",-69.938843,-12.976745
PEMDD170104,Peru,Madre De Dios,Tambopata,Laberinto,District,3,MDD,604,PE-MDD,PER,PE,"Laberinto, Tambopata, Madre De Dios, Peru",-69.923363,-12.513329
PEMDD170103,Peru,Madre De Dios,Tambopata,Las Piedras,District,3,MDD,604,PE-MDD,PER,PE,"Las Piedras, Tambopata, Madre De Dios, Peru",-69.539307,-12.00369
PEMDD170101,Peru,Madre De Dios,Tambopata,Tambopata,District,3,MDD,604,PE-MDD,PER,PE,"Tambopata, Tambopata, Madre De Dios, Peru",-70.284592,-12.04858
PEMOQ180202,Peru,Moquegua,General Sanchez Cerro,Chojata,District,3,MOQ,604,PE-MOQ,PER,PE,"Chojata, General Sanchez Cerro, Moquegua, Peru",-70.571259,-16.457026
PEMOQ180203,Peru,Moquegua,General Sanchez Cerro,Coalaque,District,3,MOQ,604,PE-MOQ,PER,PE,"Coalaque, General Sanchez Cerro, Moquegua, Peru",-71.046089,-16.575806
PEMOQ180204,Peru,Moquegua,General Sanchez Cerro,Ichuna,District,3,MOQ,604,PE-MOQ,PER,PE,"Ichuna, General Sanchez Cerro, Moquegua, Peru",-70.49472,-16.188231
PEMOQ180205,Peru,Moquegua,General Sanchez Cerro,La Capilla,District,3,MOQ,604,PE-MOQ,PER,PE,"La Capilla, General Sanchez Cerro, Moquegua, Peru",-71.294006,-16.826033
PEMOQ180206,Peru,Moquegua,General Sanchez Cerro,Lloque,District,3,MOQ,604,PE-MOQ,PER,PE,"Lloque, General Sanchez Cerro, Moquegua, Peru",-70.627251,-16.303577
PEMOQ180207,Peru,Moquegua,General Sanchez Cerro,Matalaque,District,3,MOQ,604,PE-MOQ,PER,PE,"Matalaque, General Sanchez Cerro, Moquegua, Peru",-70.836555,-16.528675
PEMOQ180201,Peru,Moquegua,General Sanchez Cerro,Omate,District,3,MOQ,604,PE-MOQ,PER,PE,"Omate, General Sanchez Cerro, Moquegua, Peru",-70.962997,-16.646646
PEMOQ180208,Peru,Moquegua,General Sanchez Cerro,Puquina,District,3,MOQ,604,PE-MOQ,PER,PE,"Puquina, General Sanchez Cerro, Moquegua, Peru",-71.157265,-16.628296
PEMOQ180209,Peru,Moquegua,General Sanchez Cerro,Quinistaquillas,District,3,MOQ,604,PE-MOQ,PER,PE,"Quinistaquillas, General Sanchez Cerro, Moquegua, Peru",-70.879822,-16.70421
PEMOQ180210,Peru,Moquegua,General Sanchez Cerro,Ubinas,District,3,MOQ,604,PE-MOQ,PER,PE,"Ubinas, General Sanchez Cerro, Moquegua, Peru",-70.805153,-16.217539
PEMOQ180211,Peru,Moquegua,General Sanchez Cerro,Yunga,District,3,MOQ,604,PE-MOQ,PER,PE,"Yunga, General Sanchez Cerro, Moquegua, Peru",-70.660019,-16.227608
PEMOQ180302,Peru,Moquegua,Ilo,El Algarrobal,District,3,MOQ,604,PE-MOQ,PER,PE,"El Algarrobal, Ilo, Moquegua, Peru",-71.141533,-17.583048
PEMOQ180301,Peru,Moquegua,Ilo,Ilo,District,3,MOQ,604,PE-MOQ,PER,PE,"Ilo, Ilo, Moquegua, Peru",-71.216942,-17.714159
PEMOQ180303,Peru,Moquegua,Ilo,Pacocha,District,3,MOQ,604,PE-MOQ,PER,PE,"Pacocha, Ilo, Moquegua, Peru",-71.359436,-17.439461
PEMOQ180102,Peru,Moquegua,Mariscal Nieto,Carumas,District,3,MOQ,604,PE-MOQ,PER,PE,"Carumas, Mariscal Nieto, Moquegua, Peru",-70.371414,-16.72843
PEMOQ180103,Peru,Moquegua,Mariscal Nieto,Cuchumbaya,District,3,MOQ,604,PE-MOQ,PER,PE,"Cuchumbaya, Mariscal Nieto, Moquegua, Peru",-70.667625,-16.768654
PEMOQ180101,Peru,Moquegua,Mariscal Nieto,Moquegua,District,3,MOQ,604,PE-MOQ,PER,PE,"Moquegua, Mariscal Nieto, Moquegua, Peru",-71.061234,-17.229229
PEMOQ180104,Peru,Moquegua,Mariscal Nieto,Samegua,District,3,MOQ,604,PE-MOQ,PER,PE,"Samegua, Mariscal Nieto, Moquegua, Peru",-70.8526,-17.156679
PEMOQ180105,Peru,Moquegua,Mariscal Nieto,San Cristobal,District,3,MOQ,604,PE-MOQ,PER,PE,"San Cristobal, Mariscal Nieto, Moquegua, Peru",-70.644653,-16.663408
PEMOQ180106,Peru,Moquegua,Mariscal Nieto,Torata,District,3,MOQ,604,PE-MOQ,PER,PE,"Torata, Mariscal Nieto, Moquegua, Peru",-70.738319,-16.998119
PEPAS190202,Peru,Pasco,Daniel Alcides Carrion,Chacayan,District,3,PAS,604,PE-PAS,PER,PE,"Chacayan, Daniel Alcides Carrion, Pasco, Peru",-76.392548,-10.479574
PEPAS190203,Peru,Pasco,Daniel Alcides Carrion,Goyllarisquizga,District,3,PAS,604,PE-PAS,PER,PE,"Goyllarisquizga, Daniel Alcides Carrion, Pasco, Peru",-76.403961,-10.486747
PEPAS190204,Peru,Pasco,Daniel Alcides Carrion,Paucar,District,3,PAS,604,PE-PAS,PER,PE,"Paucar, Daniel Alcides Carrion, Pasco, Peru",-76.417282,-10.340871
PEPAS190205,Peru,Pasco,Daniel Alcides Carrion,San Pedro De Pillao,District,3,PAS,604,PE-PAS,PER,PE,"San Pedro De Pillao, Daniel Alcides Carrion, Pasco, Peru",-76.535919,-10.416198
PEPAS190206,Peru,Pasco,Daniel Alcides Carrion,Santa Ana De Tusi,District,3,PAS,604,PE-PAS,PER,PE,"Santa Ana De Tusi, Daniel Alcides Carrion, Pasco, Peru",-76.323257,-10.478831
PEPAS190207,Peru,Pasco,Daniel Alcides Carrion,Tapuc,District,3,PAS,604,PE-PAS,PER,PE,"Tapuc, Daniel Alcides Carrion, Pasco, Peru",-76.468246,-10.41896
PEPAS190208,Peru,Pasco,Daniel Alcides Carrion,Vilcabamba,District,3,PAS,604,PE-PAS,PER,PE,"Vilcabamba, Daniel Alcides Carrion, Pasco, Peru",-76.44799,-10.535774
PEPAS190201,Peru,Pasco,Daniel Alcides Carrion,Yanahuanca,District,3,PAS,604,PE-PAS,PER,PE,"Yanahuanca, Daniel Alcides Carrion, Pasco, Peru",-76.572449,-10.562905
PEPAS190302,Peru,Pasco,Oxapampa,Chontabamba,District,3,PAS,604,PE-PAS,PER,PE,"Chontabamba, Oxapampa, Pasco, Peru",-75.50634,-10.62332
PEPAS190308,Peru,Pasco,Oxapampa,Constitucion,District,3,PAS,604,PE-PAS,PER,PE,"Constitucion, Oxapampa, Pasco, Peru",-74.784622,-9.8258324
PEPAS190303,Peru,Pasco,Oxapampa,Huancabamba,District,3,PAS,604,PE-PAS,PER,PE,"Huancabamba, Oxapampa, Pasco, Peru",-75.638634,-10.390512
PEPAS190301,Peru,Pasco,Oxapampa,Oxapampa,District,3,PAS,604,PE-PAS,PER,PE,"Oxapampa, Oxapampa, Pasco, Peru",-75.370819,-10.650419
PEPAS190304,Peru,Pasco,Oxapampa,Palcazu,District,3,PAS,604,PE-PAS,PER,PE,"Palcazu, Oxapampa, Pasco, Peru",-75.276138,-10.234362
PEPAS190305,Peru,Pasco,Oxapampa,Pozuzo,District,3,PAS,604,PE-PAS,PER,PE,"Pozuzo, Oxapampa, Pasco, Peru",-75.586273,-10.132729
PEPAS190306,Peru,Pasco,Oxapampa,Puerto Bermudez,District,3,PAS,604,PE-PAS,PER,PE,"Puerto Bermudez, Oxapampa, Pasco, Peru",-74.636734,-10.414023
PEPAS190307,Peru,Pasco,Oxapampa,Villa Rica,District,3,PAS,604,PE-PAS,PER,PE,"Villa Rica, Oxapampa, Pasco, Peru",-75.175919,-10.634112
PEPAS190101,Peru,Pasco,Pasco,Chaupimarca,District,3,PAS,604,PE-PAS,PER,PE,"Chaupimarca, Pasco, Pasco, Peru",-76.24659,-10.70117
PEPAS190102,Peru,Pasco,Pasco,Huachon,District,3,PAS,604,PE-PAS,PER,PE,"Huachon, Pasco, Pasco, Peru",-75.785477,-10.574255
PEPAS190103,Peru,Pasco,Pasco,Huariaca,District,3,PAS,604,PE-PAS,PER,PE,"Huariaca, Pasco, Pasco, Peru",-76.154114,-10.451773
PEPAS190104,Peru,Pasco,Pasco,Huayllay,District,3,PAS,604,PE-PAS,PER,PE,"Huayllay, Pasco, Pasco, Peru",-76.425446,-10.951975
PEPAS190105,Peru,Pasco,Pasco,Ninacaca,District,3,PAS,604,PE-PAS,PER,PE,"Ninacaca, Pasco, Pasco, Peru",-76.060127,-10.792015
PEPAS190106,Peru,Pasco,Pasco,Pallanchacra,District,3,PAS,604,PE-PAS,PER,PE,"Pallanchacra, Pasco, Pasco, Peru",-76.251465,-10.422156
PEPAS190107,Peru,Pasco,Pasco,Paucartambo,District,3,PAS,604,PE-PAS,PER,PE,"Paucartambo, Pasco, Pasco, Peru",-75.773354,-10.758895
PEPAS190108,Peru,Pasco,Pasco,San Francisco De Asis De Yarusyacan,District,3,PAS,604,PE-PAS,PER,PE,"San Francisco De Asis De Yarusyacan, Pasco, Pasco, Peru",-76.228317,-10.552712
PEPAS190109,Peru,Pasco,Pasco,Simon Bolivar,District,3,PAS,604,PE-PAS,PER,PE,"Simon Bolivar, Pasco, Pasco, Peru",-76.416801,-10.726523
PEPAS190110,Peru,Pasco,Pasco,Ticlacayan,District,3,PAS,604,PE-PAS,PER,PE,"Ticlacayan, Pasco, Pasco, Peru",-76.033791,-10.553653
PEPAS190111,Peru,Pasco,Pasco,Tinyahuarco,District,3,PAS,604,PE-PAS,PER,PE,"Tinyahuarco, Pasco, Pasco, Peru",-76.24839,-10.760548
PEPAS190112,Peru,Pasco,Pasco,Vicco,District,3,PAS,604,PE-PAS,PER,PE,"Vicco, Pasco, Pasco, Peru",-76.233231,-10.863969
PEPAS190113,Peru,Pasco,Pasco,Yanacancha,District,3,PAS,604,PE-PAS,PER,PE,"Yanacancha, Pasco, Pasco, Peru",-76.194283,-10.643432
PEPIU200201,Peru,Piura,Ayabaca,Ayabaca,District,3,PIU,604,PE-PIU,PER,PE,"Ayabaca, Ayabaca, Piura, Peru",-79.607681,-4.6827545
PEPIU200202,Peru,Piura,Ayabaca,Frias,District,3,PIU,604,PE-PIU,PER,PE,"Frias, Ayabaca, Piura, Peru",-79.970917,-4.9272146
PEPIU200203,Peru,Piura,Ayabaca,Jilili,District,3,PIU,604,PE-PIU,PER,PE,"Jilili, Ayabaca, Piura, Peru",-79.831551,-4.5318227
PEPIU200204,Peru,Piura,Ayabaca,Lagunas,District,3,PIU,604,PE-PIU,PER,PE,"Lagunas, Ayabaca, Piura, Peru",-79.853371,-4.7800198
PEPIU200205,Peru,Piura,Ayabaca,Montero,District,3,PIU,604,PE-PIU,PER,PE,"Montero, Ayabaca, Piura, Peru",-79.846237,-4.6379704
PEPIU200206,Peru,Piura,Ayabaca,Pacaipampa,District,3,PIU,604,PE-PIU,PER,PE,"Pacaipampa, Ayabaca, Piura, Peru",-79.648872,-4.946466
PEPIU200207,Peru,Piura,Ayabaca,Paimas,District,3,PIU,604,PE-PIU,PER,PE,"Paimas, Ayabaca, Piura, Peru",-80.00489,-4.6370115
PEPIU200208,Peru,Piura,Ayabaca,Sapillica,District,3,PIU,604,PE-PIU,PER,PE,"Sapillica, Ayabaca, Piura, Peru",-79.989204,-4.7836218
PEPIU200209,Peru,Piura,Ayabaca,Sicchez,District,3,PIU,604,PE-PIU,PER,PE,"Sicchez, Ayabaca, Piura, Peru",-79.777046,-4.5723934
PEPIU200210,Peru,Piura,Ayabaca,Suyo,District,3,PIU,604,PE-PIU,PER,PE,"Suyo, Ayabaca, Piura, Peru",-80.062721,-4.4613667
PEPIU200302,Peru,Piura,Huancabamba,Canchaque,District,3,PIU,604,PE-PIU,PER,PE,"Canchaque, Huancabamba, Piura, Peru",-79.625832,-5.3120675
PEPIU200303,Peru,Piura,Huancabamba,El Carmen De La Frontera,District,3,PIU,604,PE-PIU,PER,PE,"El Carmen De La Frontera, Huancabamba, Piura, Peru",-79.367256,-5.0228043
PEPIU200301,Peru,Piura,Huancabamba,Huancabamba,District,3,PIU,604,PE-PIU,PER,PE,"Huancabamba, Huancabamba, Piura, Peru",-79.497467,-5.196836
PEPIU200304,Peru,Piura,Huancabamba,Huarmaca,District,3,PIU,604,PE-PIU,PER,PE,"Huarmaca, Huancabamba, Piura, Peru",-79.560997,-5.6947284
PEPIU200305,Peru,Piura,Huancabamba,Lalaquiz,District,3,PIU,604,PE-PIU,PER,PE,"Lalaquiz, Huancabamba, Piura, Peru",-79.664879,-5.1720233
PEPIU200306,Peru,Piura,Huancabamba,San Miguel De El Faique,District,3,PIU,604,PE-PIU,PER,PE,"San Miguel De El Faique, Huancabamba, Piura, Peru",-79.604973,-5.4246011
PEPIU200307,Peru,Piura,Huancabamba,Sondor,District,3,PIU,604,PE-PIU,PER,PE,"Sondor, Huancabamba, Piura, Peru",-79.362457,-5.4034944
PEPIU200402,Peru,Piura,Morropon,Buenos Aires,District,3,PIU,604,PE-PIU,PER,PE,"Buenos Aires, Morropon, Piura, Peru",-79.925049,-5.2644854
PEPIU200403,Peru,Piura,Morropon,Chalaco,District,3,PIU,604,PE-PIU,PER,PE,"Chalaco, Morropon, Piura, Peru",-79.792809,-5.0663457
PEPIU200401,Peru,Piura,Morropon,Chulucanas,District,3,PIU,604,PE-PIU,PER,PE,"Chulucanas, Morropon, Piura, Peru",-80.194412,-5.121696
PEPIU200404,Peru,Piura,Morropon,La Matanza,District,3,PIU,604,PE-PIU,PER,PE,"La Matanza, Morropon, Piura, Peru",-80.08287,-5.367702
PEPIU200405,Peru,Piura,Morropon,Morropon,District,3,PIU,604,PE-PIU,PER,PE,"Morropon, Morropon, Piura, Peru",-79.99839,-5.1527214
PEPIU200406,Peru,Piura,Morropon,Salitral,District,3,PIU,604,PE-PIU,PER,PE,"Salitral, Morropon, Piura, Peru",-79.827705,-5.4370546
PEPIU200407,Peru,Piura,Morropon,San Juan De Bigote,District,3,PIU,604,PE-PIU,PER,PE,"San Juan De Bigote, Morropon, Piura, Peru",-79.741241,-5.2958918
PEPIU200408,Peru,Piura,Morropon,Santa Catalina De Mossa,District,3,PIU,604,PE-PIU,PER,PE,"Santa Catalina De Mossa, Morropon, Piura, Peru",-79.875618,-5.125783
PEPIU200409,Peru,Piura,Morropon,Santo Domingo,District,3,PIU,604,PE-PIU,PER,PE,"Santo Domingo, Morropon, Piura, Peru",-79.910683,-5.0531473
PEPIU200410,Peru,Piura,Morropon,Yamango,District,3,PIU,604,PE-PIU,PER,PE,"Yamango, Morropon, Piura, Peru",-79.769539,-5.1565127
PEPIU200502,Peru,Piura,Paita,Amotape,District,3,PIU,604,PE-PIU,PER,PE,"Amotape, Paita, Piura, Peru",-81.006767,-4.835535
PEPIU200503,Peru,Piura,Paita,Arenal,District,3,PIU,604,PE-PIU,PER,PE,"Arenal, Paita, Piura, Peru",-81.030037,-4.8995728
PEPIU200504,Peru,Piura,Paita,Colan,District,3,PIU,604,PE-PIU,PER,PE,"Colan, Paita, Piura, Peru",-81.070946,-4.9306169
PEPIU200505,Peru,Piura,Paita,La Huaca,District,3,PIU,604,PE-PIU,PER,PE,"La Huaca, Paita, Piura, Peru",-80.913162,-5.0654631
PEPIU200501,Peru,Piura,Paita,Paita,District,3,PIU,604,PE-PIU,PER,PE,"Paita, Paita, Piura, Peru",-81.05542,-5.1672001
PEPIU200506,Peru,Piura,Paita,Tamarindo,District,3,PIU,604,PE-PIU,PER,PE,"Tamarindo, Paita, Piura, Peru",-80.962631,-4.8374844
PEPIU200507,Peru,Piura,Paita,Vichayal,District,3,PIU,604,PE-PIU,PER,PE,"Vichayal, Paita, Piura, Peru",-81.107307,-4.8384271
PEPIU200104,Peru,Piura,Piura,Castilla,District,3,PIU,604,PE-PIU,PER,PE,"Castilla, Piura, Piura, Peru",-80.515182,-5.1309519
PEPIU200105,Peru,Piura,Piura,Catacaos,District,3,PIU,604,PE-PIU,PER,PE,"Catacaos, Piura, Piura, Peru",-80.365128,-5.4705095
PEPIU200107,Peru,Piura,Piura,Cura Mori,District,3,PIU,604,PE-PIU,PER,PE,"Cura Mori, Piura, Piura, Peru",-80.586052,-5.3575907
PEPIU200108,Peru,Piura,Piura,El Tallan,District,3,PIU,604,PE-PIU,PER,PE,"El Tallan, Piura, Piura, Peru",-80.611366,-5.4412951
PEPIU200109,Peru,Piura,Piura,La Arena,District,3,PIU,604,PE-PIU,PER,PE,"La Arena, Piura, Piura, Peru",-80.762581,-5.3089824
PEPIU200110,Peru,Piura,Piura,La Union,District,3,PIU,604,PE-PIU,PER,PE,"La Union, Piura, Piura, Peru",-80.867989,-5.3328753
PEPIU200111,Peru,Piura,Piura,Las Lomas,District,3,PIU,604,PE-PIU,PER,PE,"Las Lomas, Piura, Piura, Peru",-80.227745,-4.6921096
PEPIU200101,Peru,Piura,Piura,Piura,District,3,PIU,604,PE-PIU,PER,PE,"Piura, Piura, Piura, Peru",-80.658524,-5.0819917
PEPIU200114,Peru,Piura,Piura,Tambo Grande,District,3,PIU,604,PE-PIU,PER,PE,"Tambo Grande, Piura, Piura, Peru",-80.330948,-4.9194489
PEPIU200115,Peru,Piura,Piura,Veintiseis De Octubre,District,3,PIU,604,PE-PIU,PER,PE,"Veintiseis De Octubre, Piura, Piura, Peru",-80.696541,-5.1613841
PEPIU200802,Peru,Piura,Sechura,Bellavista De La Union,District,3,PIU,604,PE-PIU,PER,PE,"Bellavista De La Union, Sechura, Piura, Peru",-80.742897,-5.4265165
PEPIU200803,Peru,Piura,Sechura,Bernal,District,3,PIU,604,PE-PIU,PER,PE,"Bernal, Sechura, Piura, Peru",-80.702003,-5.4577527
PEPIU200804,Peru,Piura,Sechura,Cristo Nos Valga,District,3,PIU,604,PE-PIU,PER,PE,"Cristo Nos Valga, Sechura, Piura, Peru",-80.640976,-5.5351882
PEPIU200801,Peru,Piura,Sechura,Sechura,District,3,PIU,604,PE-PIU,PER,PE,"Sechura, Sechura, Piura, Peru",-80.660477,-5.9194674
PEPIU200805,Peru,Piura,Sechura,Vice,District,3,PIU,604,PE-PIU,PER,PE,"Vice, Sechura, Piura, Peru",-80.874542,-5.4386163
PEPIU200602,Peru,Piura,Sullana,Bellavista,District,3,PIU,604,PE-PIU,PER,PE,"Bellavista, Sullana, Piura, Peru",-80.674904,-4.890801
PEPIU200603,Peru,Piura,Sullana,Ignacio Escudero,District,3,PIU,604,PE-PIU,PER,PE,"Ignacio Escudero, Sullana, Piura, Peru",-80.885651,-4.8267336
